lake_name,Value,Variable,LakeVarID,Variable_Name,MEAN_JAN,MEAN_FEB,MEAN_MAR,MEAN_APRIL,MEAN_MAY,MEAN_JUNE,MEAN_JULY,MEAN_AUG,MEAN_SEPT,MEAN_OCT,MEAN_NOV,MEAN_DEC,STD_JAN,STD_FEB,STD_MAR,STD_APRIL,STD_MAY,STD_JUNE,STD_JULY,STD_AUG,STD_SEPT,STD_OCT,STD_NOV,STD_DEC
Lake O' the Pines,3,var8@SFC,3 var8@SFC,Lake Mix Layer Temp,280.074802840087727,281.657062318141641,285.888339519891417,290.076700904524557,294.827629736181223,299.177667998634092,300.682261662301755,300.431368115655403,298.105606808092261,292.184039189194664,285.597921491045952,282.356033736545271,2.073529849451943,2.006797684619479,2.206341162430617,1.083901413902799,1.155320425898930,0.616711497920653,0.841432463813932,0.678182389114813,0.804392326659046,0.795952868958041,1.871697492789089,1.996589042476985
Cotile Lake,4,var8@SFC,4 var8@SFC,Lake Mix Layer Temp,281.653192825843632,283.826612501647332,287.879744236229840,291.246584804753240,295.600455776160970,299.393171849825023,300.638811505334047,300.388270134470758,298.160010655428835,292.595237257947815,286.247268192958870,283.913380954204570,2.547621198046671,2.402621346448579,2.033970934106747,1.115645003778470,1.134254710458241,0.727050529579290,0.668312030829287,0.611194588231080,0.765078125213429,0.777709454222461,1.934956556197851,1.909364714588653
okeheelee,10,var8@SFC,10 var8@SFC,Lake Mix Layer Temp,291.647438742897748,292.529896129261374,293.622225674715935,295.999622691761374,297.824818004261374,300.460471413352252,301.364324396306813,301.452836470170439,300.656582919034065,298.205677379261374,295.224853515625000,293.211714311079561,0.876427424054518,1.557715134152786,1.350725032851547,0.900202290383415,0.558531550855693,0.468530978903412,0.599467778144202,0.248609094225904,0.470073418581971,0.650887151031620,1.103031794451437,1.155743039399467
Lake Jacksonville,11,var8@SFC,11 var8@SFC,Lake Mix Layer Temp,281.260259971460812,282.185719366835770,285.855414846060285,290.136000486084072,294.750159935789725,298.896586166041402,300.346558182111721,300.220045300361392,298.183160034352909,292.987642721815178,287.060364380888984,283.620137553832137,1.878845323080383,1.869374335593349,2.215136280987544,1.144112198048334,1.111951724292575,0.628657192973699,0.674668279365145,0.539356923371557,0.833295308753711,0.749747259033691,1.655563286522086,1.717553208035067
Concord Pond,13,var8@SFC,13 var8@SFC,Lake Mix Layer Temp,275.537175958806813,276.337690873579561,279.258145419034065,285.312655362215935,290.436767578125000,295.336092862215935,298.670609907670439,297.516224254261374,294.317360617897748,288.515336470170439,281.085471413352252,277.686900745738626,1.387612299279523,1.909614169258543,2.155386065055672,1.318915040630912,1.428768008194554,0.620764855405845,0.839306816217753,1.140590816207119,1.006469958492947,1.061588272641151,1.342686308569726,1.711010569491983
Johnson Family Boating Lake,14,var8@SFC,14 var8@SFC,Lake Mix Layer Temp,280.833562677556813,282.982843572443187,286.806884765625000,290.411998401988626,294.823042436079561,298.719082919034065,300.123734907670439,299.766046697443187,297.519242720170439,291.958163174715935,285.390780362215935,283.167502663352252,2.579165147635864,2.482026769794444,2.008507321271542,1.124379557034193,1.166556524657047,0.726360984985776,0.788989250417150,0.649849840730364,0.934109503297916,0.897423643470181,1.857743328391747,1.924233312546555
jolly pond,16,var8@SFC,16 var8@SFC,Lake Mix Layer Temp,276.598211115056813,277.880748401988626,281.075439453125000,286.954789595170439,291.885098544034065,296.523504083806813,299.177001953125000,298.230890447443187,295.240922407670439,289.459849964488626,282.211181640625000,279.038463245738626,1.658949969517828,2.310420543274520,2.247312617036294,1.106375718666646,1.530969000434692,0.769142782256160,0.830411551517091,1.009049547364685,1.160977784418691,1.126590588652655,1.305120156555279,1.758434998812449
Blue Lake,17,var8@SFC,17 var8@SFC,Lake Mix Layer Temp,292.921534568947038,292.690897822880345,293.692737584680970,295.691213327687876,297.818607613089910,300.463933771307154,301.564523806271893,301.697718736341528,301.239952674278697,298.884572702687763,296.305356411167111,294.213072620738558,0.480818310259693,0.698519387113864,0.935446539359136,0.878128302013206,0.511957831388423,0.458516000783791,0.598711772135768,0.293611993302235,0.597998910729633,0.529980746832663,0.962092574370877,0.793004949591742
Crooked Creek Reservoir,18,var8@SFC,18 var8@SFC,Lake Mix Layer Temp,282.147971413352252,284.484974254261374,288.297030362215935,291.546320134943187,295.742520419034065,299.396906072443187,300.587957208806813,300.369739879261374,298.252108487215935,292.863347833806813,286.588045987215935,284.422518643465935,2.640569647227924,2.446867055875921,2.022379743044384,1.089040774721203,1.120252317158028,0.719166368129760,0.630985908399017,0.560331116284108,0.770673419269191,0.793134243038432,1.896850719907044,1.884926854623652
lake juniper,44,var8@SFC,44 var8@SFC,Lake Mix Layer Temp,279.474570760167467,280.514317296945137,283.617311204375653,288.170152952218302,292.904459969734489,297.401270524196434,299.698050914558848,299.117730488818381,296.388831039796628,291.204535950370087,284.701446072380008,281.412085488340267,1.867252181750220,2.186971465616586,1.856109904347631,0.933305377618437,1.254766149414226,1.087875686725322,0.686171923719930,0.798057722009729,0.942124859332724,1.381667873723613,1.322051183809867,1.283496105417058
Maple Lake,46,var8@SFC,46 var8@SFC,Lake Mix Layer Temp,275.017126250685124,275.581229031941405,278.096510112951137,284.017588248854054,289.194454406056479,294.282088040925657,297.822967480624300,296.618303362832648,293.346520431494127,287.596364874588915,280.210727040657446,276.864854097746786,1.220255534557621,1.630001925057853,1.937333887930930,1.329050913787390,1.217046606707041,0.611587277842315,0.782170710433872,1.128461567102397,0.952352522336552,1.023678763205693,1.371853391998973,1.690115223572143
Mirror Lake,47,var8@SFC,47 var8@SFC,Lake Mix Layer Temp,275.108420632102252,274.212424538352252,275.906671697443187,280.196621981534065,285.966242009943187,292.978759765625000,297.340709339488626,296.333962180397748,293.502907492897748,288.359264026988626,282.862371271306813,278.099232066761374,1.006951992083569,1.027176229620174,1.400070875911654,1.051117618028103,0.815953717686089,0.605875848293864,0.755694104379628,1.104689161526003,0.755286696854444,1.001329255762768,0.853793984045887,1.235291259976558
Lake Stockwell,49,var8@SFC,49 var8@SFC,Lake Mix Layer Temp,275.241987748579561,274.297385475852252,276.020574396306813,280.324640447443187,286.145130504261374,293.264803799715935,297.563809481534065,296.559193004261374,293.665904651988626,288.479381214488626,283.048362038352252,278.277632279829561,1.052170865356577,1.079102252714478,1.420441800147010,1.051109647294176,0.925859562048852,0.652660305715608,0.767787895139575,1.127430555755785,0.751550778843079,1.020176158313611,0.835800078282404,1.219252946390501
Tully Lake,51,var8@SFC,51 var8@SFC,Lake Mix Layer Temp,273.173214579977810,273.153828732583236,273.540705659030266,277.240946098817346,283.862824762976004,289.730061701039233,294.148655812201298,293.364774854132804,290.341851323432309,284.616830948684537,277.573222247902777,273.661772933083796,0.051811273489921,0.006372322235689,0.495766953102139,1.223430563545336,0.760100555124477,0.411083001034515,0.960073911060389,1.064472982247063,0.903771063786955,1.043164801495012,1.154139737427495,0.678810347866258
Lake Zoar,52,var8@SFC,52 var8@SFC,Lake Mix Layer Temp,273.465334163048794,273.472384451930111,274.605868626689187,279.424634881336090,285.465048589243736,291.343397797644741,295.829124377627579,294.804000047815123,291.561534129459972,285.987735124077460,279.156023734450457,274.769079025631129,0.268902115426829,0.391406529953722,1.117247742237369,1.173175348314953,0.756705393399407,0.508410203690950,0.810792609529867,1.082228074052914,0.821620216743420,1.040166178507106,1.115834223374356,1.255063119616776
Morris Reservoir,53,var8@SFC,53 var8@SFC,Lake Mix Layer Temp,273.254771839488626,273.276256214488626,274.058482776988626,278.500421697443187,284.826416015625000,290.806618430397748,295.227516867897748,294.222278941761374,291.085560191761374,285.486483487215935,278.582452947443187,274.226629083806813,0.138848239775603,0.202517270263580,0.929463127714752,1.244799655797344,0.818796052504551,0.534790820047940,0.816108967768942,1.110432355933929,0.809237809527091,1.027674038206056,1.141498450202713,1.096249254489337
Spencer Lake,54,var8@SFC,54 var8@SFC,Lake Mix Layer Temp,273.610240589488626,273.572154651988626,275.251043146306813,280.662708629261374,287.001664595170439,293.015158913352252,295.796941583806813,295.089111328125000,292.283180930397748,286.185080788352252,278.784956498579561,274.714910333806813,0.412142249622683,0.542023182711842,1.452908038616955,1.308749121061079,1.052090770629702,0.733315871403633,0.914031087286156,1.038596726149324,0.788737984541899,1.364739723028835,1.341737582353359,1.213335494666380
Zepernick Lake,55,var8@SFC,55 var8@SFC,Lake Mix Layer Temp,273.520485617897748,273.537353515625000,275.264537464488626,281.135542436079561,287.492520419034065,292.791614879261374,295.501043146306813,294.612460049715935,291.790105646306813,285.459317294034065,277.861483487215935,274.293346058238626,0.355708441844463,0.567957136639585,1.613874981927201,1.341954157580078,1.227766528473767,0.690876545664295,0.838593295829524,1.113319599629912,0.888765020930722,1.372141014596094,1.308031307649749,1.120231929669395
Slatersville Reservoir,57,var8@SFC,57 var8@SFC,Lake Mix Layer Temp,273.549294211647748,273.720325816761374,274.822154651988626,280.202392578125000,286.018710049715935,291.124001242897748,295.205499822443187,294.239413174715935,290.834406072443187,285.021373401988626,277.964288884943187,274.518044211647748,0.369470892858206,0.656203927768934,1.230290283487869,1.177254240641351,0.945299059747105,0.592657676542607,0.872037635685201,1.101363002402074,0.841189916334478,1.135942228381292,1.178215551246642,1.081640998589764
Halls pond,64,var8@SFC,64 var8@SFC,Lake Mix Layer Temp,273.395441228693187,273.612815163352252,274.816739169034065,280.507790305397748,286.580411044034065,291.454612038352252,295.315851384943187,294.173450816761374,290.612016157670439,284.570556640625000,277.208962180397748,274.274303089488626,0.320354333601379,0.582152055181987,1.334532690254119,1.307571742700848,0.961580608387582,0.622105375625881,0.865156597026769,1.125735901303782,0.806659580325780,1.179079269893977,1.222190506546948,1.078443499594568
Weatherhead Hollow,65,var8@SFC,65 var8@SFC,Lake Mix Layer Temp,273.159556995738626,273.149658203125000,273.395751953125000,276.755126953125000,283.754150390625000,289.773415305397748,294.098433061079561,293.140158913352252,290.022527521306813,284.172829367897748,277.017200816761374,273.464022549715935,0.021985072751544,0.000000000000000,0.375657632033795,1.259043215833332,0.768503415412463,0.417815660292964,0.922431518128924,1.122066494860359,0.896173385626880,1.078541638505254,1.099406827463837,0.517122885958715
Norton Reservoir,66,var8@SFC,66 var8@SFC,Lake Mix Layer Temp,273.636208274147748,273.795254794034065,275.147705078125000,280.731867009943187,286.464555220170439,291.598965731534065,295.688809481534065,294.781582919034065,291.336980646306813,285.594171697443187,278.477339311079561,274.796497691761374,0.472283351143529,0.723377569040961,1.368363435028558,1.141375707189137,0.918879633342173,0.648072049069176,0.868037921540750,1.073650616044755,0.840390985389530,1.105474852964055,1.209398103646009,1.199791138182597
Fort Peck Trout pond,67,var8@SFC,67 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.215354225852252,274.747314453125000,280.136252663352252,289.451593572443187,294.696977095170439,294.156316583806813,289.830499822443187,283.339466441761374,278.201416015625000,273.954301313920439,0.000140370989887,0.000000000000000,0.188272027000108,1.349980304715634,1.494934782895161,1.370341128598250,0.791848537753857,0.659052139146434,1.137733971844101,1.323689396078782,1.011838199610955,0.680926476766039
Tschida Lake,68,var8@SFC,68 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.214332841499868,274.348182208710682,279.051601552495697,288.482539197457697,294.189812741328183,293.585321685723443,289.405376509196117,283.109510705563878,277.626398488795019,273.701878562621403,0.000140370989887,0.000000000000000,0.178969735172213,1.239528003798216,1.518859264829155,1.466392722853619,0.720959879882573,0.411399226651462,0.986142573205153,1.177833651662129,1.353101675680857,0.489932666007208
Lake Oahe,69,var8@SFC,69 var8@SFC,Lake Mix Layer Temp,273.161051739597156,273.149658203125000,273.326049629862382,275.097273867379272,281.019924576487654,291.245844081144071,296.123487212950238,295.503499057699969,291.543404837790263,284.485350450602880,278.767872770172175,274.411807104934383,0.032277790864312,0.000000000000000,0.379335571359476,1.604903087790894,1.735041757644314,1.410771544096948,0.689876635577599,0.546471631355559,0.875921627312559,1.231303947246459,1.273035897032675,0.825182764393779
Lake Francis Case,70,var8@SFC,70 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149694651767845,273.792092570205739,278.342120563793401,286.611552362337818,294.124250688035204,296.961723832201983,295.856849903204761,292.108591627449982,284.149056490003375,276.731996073521486,273.303564711196543,0.000140370989887,0.000108519075923,0.873277097948944,2.471624292069314,1.163578106283575,1.108141638354559,0.749470864859159,0.521294765443537,0.978187468368271,1.547517852076074,1.774565315344839,0.209165356706519
willow creek,71,var8@SFC,71 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.158180930397748,273.646906072443187,276.639803799715935,282.071533203125000,289.470947265625000,291.520751953125000,287.850652521306813,282.491366299715935,277.630925958806813,273.841641512784065,0.000140370989887,0.000000000000000,0.021975480836012,0.843010659338527,1.054457099346200,1.613504309141272,1.324475828889858,0.453819197554663,1.064441625949622,1.220229343749780,0.710656087255239,0.547960855788495
Nelson,72,var8@SFC,72 var8@SFC,Lake Mix Layer Temp,273.149684872685953,273.149658203125000,273.170934627440204,274.731505395059628,280.707793470742331,288.999041088901663,293.601000173857926,292.828558823948754,288.487576938345114,282.177277312310139,276.548801268548743,273.399984307356704,0.000084336558442,0.000000000000000,0.050548281280565,1.399727515632330,0.996476820030650,1.167338350458868,0.796608394085439,0.591324067477252,1.058477573125826,1.313932216806386,1.245060013950719,0.283561866022886
freeman lake,75,var8@SFC,75 var8@SFC,Lake Mix Layer Temp,273.158580433238626,273.149658203125000,273.658802379261374,276.167236328125000,281.943692294034065,291.901078657670439,295.904452237215935,295.306263316761374,291.675226384943187,284.787886186079561,279.336536754261374,274.687477805397748,0.028060508468202,0.000000000000000,0.688272754116733,1.546152497850281,1.252030644747915,1.220381588593316,0.625142924463056,0.465252635847395,0.796540032435313,1.286110557955792,1.211230739152789,0.928437335623695
